side,dragons,heralds,barons,towers,inhibitors,monsterkills,monsterkillsenemyjungle,monsterkillsownjungle,golddiffat10,golddiffat15,totalgold,earnedgold,xpdiffat10,xpdiffat15,firstblood,kills,assists,deaths,doublekills,triplekills,quadrakills,pentakills,damagetochampions,damagemitigatedperminute,damagetakenperminute,controlwardsbought,visionscore,wardskilled,wardsplaced,result
0.03247366100549698,0.02034827508032322,0.03944223001599312,0.03303111717104912,0.042926572263240814,0.02062702178955078,0.026620030403137207,0.031498003751039505,0.03010430373251438,0.02202068641781807,0.04264779016375542,0.04919832944869995,0.03553984314203262,0.029407501220703125,0.05156763643026352,0.03832732513546944,0.020348286256194115,0.04585336521267891,0.027595628052949905,0.011010360904037952,0.0005575179820880294,0.053518880158662796,0.037769757211208344,0.030522381886839867,0.03776978328824043,0.02592313289642334,0.036376070231199265,0.03526107221841812,0.01714276149868965,0.02202078141272068,0.029546892270445824
0.008620815351605415,0.006675293203443289,0.008086022920906544,0.009135033935308456,0.011498034931719303,0.008311036042869091,0.015327096916735172,0.00986887700855732,0.004974684678018093,0.008346037939190865,0.010718097910284996,0.010926310904324055,0.0072821020148694515,0.013450688682496548,0.008803683333098888,0.009655998088419437,0.012000512331724167,0.012814679183065891,0.004614025354385376,0.0046517630107700825,0.0027311111334711313,0.009343218058347702,0.00527782179415226,0.007193523924797773,0.009217558428645134,0.006081482861191034,0.010121547617018223,0.005497651174664497,0.007223181892186403,0.004148518200963736,0.008530200459063053
